Day,State ID,State,Lat,Long_,Active,Incident_Rate,Total_Test_Results,Case_Fatality_Ratio,Testing_Rate,Resident Population 2020 Census,Population Density 2020 Census,Density Rank 2020 Census,SexRatio,Confirmed,Deaths,Recovered
15,13,Idaho,44.2405,-114.4788,83407,8643.781843,571813,1.0377419559999999,31997.32522,"1,839,106",22.3,46,101,True,True,True
15,15,Indiana,39.8494,-86.2583,199535,8662.225634999999,6328023,1.5854996909999999,93996.09548999999,"6,785,528",189.4,18,97,True,True,True
15,17,Kansas,38.5266,-96.7265,249727,8868.04512,1100365,1.350472607,37770.21632,"2,937,880",35.9,43,99,True,True,True
15,18,Kentucky,37.6681,-84.6701,278108,7190.969437999999,3392110,0.952784115,75925.65526,"4,505,836",114.1,25,97,True,True,True
15,19,Louisiana,31.1695,-91.8678,58159,7848.336579000001,4593428,2.214590534,98809.02445,"4,657,757",107.8,28,96,True,False,False
15,20,Maine,44.6939,-69.3819,20428,2438.6778280000003,1238547,1.455111192,92139.26077000001,"1,362,359",44.2,40,96,True,True,True
15,21,Maryland,39.0639,-76.8021,304801,5305.259293,6352475,2.02469921,105074.6153,"6,177,224",636.1,7,94,True,True,True
15,22,Massachusetts,42.2302,-71.5301,122215,6672.858902,12147366,2.937205252,176240.2715,"7,029,917",901.2,5,94,True,True,False
15,23,Michigan,43.3266,-84.5361,149945,5803.3673659999995,8757257,2.510464583,87687.8181,"10,077,331",178,20,97,True,True,False
15,24,Minnesota,45.6945,-93.9002,15355,7865.087651000001,5808350,1.334199052,102991.6491,"5,706,494",71.7,32,99,True,True,True
15,25,Mississippi,32.7416,-89.6787,43890,8339.266615999999,1471115,2.18019332,49430.15286,"2,961,279",63.1,34,94,True,True,False
15,26,Missouri,38.4561,-92.2884,439391,7264.068923000001,3903116,1.4436092919999999,63595.30409,"6,154,913",89.5,30,96,True,True,False
15,27,Montana,46.9219,-110.4544,5089,8293.116063,869564,1.225249619,81360.5819,"1,084,225",7.4,50,101,True,True,True
15,28,Nebraska,41.1254,-98.2681,54840,9352.215251000001,1894614,1.015422033,97942.83316000001,"1,961,504",25.5,45,100,True,True,True
15,29,Nevada,38.3135,-117.0554,254352,8377.822422,2304127,1.433055609,74805.52932999999,"3,104,614",28.3,44,101,True,True,False
15,30,New Hampshire,43.4525,-71.5639,6624,4085.4269770000005,1130805,1.634563456,83165.09905,"1,377,529",153.8,23,98,True,True,True
15,31,New Jersey,40.2989,-74.521,533994,6935.586831999999,8676802,3.2985299460000004,97687.64235,"9,288,994","1,263.00",2,95,True,True,True
15,32,New Mexico,34.8405,-106.2485,74916,7716.652145,2127494,1.7762121069999999,101462.4464,"2,117,522",17.5,47,98,True,True,True
15,33,New York,42.1657,-74.9481,1058366,6234.961300999999,28455705,3.350339098,146275.0445,"20,201,249",428.7,9,94,True,True,True
15,34,North Carolina,35.6301,-79.8064,130432,6291.330237,7937712,1.202261154,75683.1467,"10,439,388",214.7,17,95,True,True,False
15,35,North Dakota,47.5289,-99.78399999999999,1653,12544.77982,1298741,1.459220285,170424.5849,"779,094",11.3,49,105,True,True,True
15,36,Ohio,40.3888,-82.7649,134937,6967.533856,8368521,1.234833174,71592.51782000001,"11,799,448",288.8,12,96,True,True,True
15,37,Oklahoma,35.5653,-96.9289,38245,8795.717735,2937452,0.840410983,74234.86297999999,"3,959,353",57.7,37,98,True,True,True
15,38,Oregon,44.571999999999996,-122.0709,123630,3112.048001,2895680,1.339346935,68654.82604,"4,237,256",44.1,41,98,True,True,False
15,39,Pennsylvania,40.5908,-77.2098,166804,5930.664368,8368848,2.493931455,32769.16579,"13,002,700",290.6,11,96,True,True,True
15,40,Rhode Island,41.6809,-71.5118,96209,9859.056544,2242295,1.9197074,211664.8621,"1,097,379","1,061.40",3,95,True,True,True
15,41,South Carolina,33.8569,-80.945,198391,7302.153509000001,3609752,1.6057260340000001,70109.77887000001,"5,118,425",170.2,21,94,True,True,True
15,42,South Dakota,44.2998,-99.4388,4732,11861.85864,389508,1.5523599869999998,44029.1683,"886,667",11.7,48,102,True,True,True
15,45,Utah,40.15,-111.8624,55374,9984.597428000001,2436305,0.459853422,75993.04171,"3,271,616",39.7,42,101,True,True,True
15,46,Vermont,44.0459,-72.7107,3065,1559.963397,788759,1.67454284,126405.9142,"643,077",69.8,33,97,True,True,True
15,47,Virginia,37.7693,-78.17,382173,4951.473953,4730680,1.338273778,55423.460479999994,"8,631,393",218.6,16,97,True,True,True
15,49,West Virginia,38.4912,-80.9545,27016,5950.906929,1732732,1.624956633,96684.70276,"1,793,716",74.6,31,98,True,True,True
15,50,Wisconsin,44.2685,-89.6165,72939,9684.369114,5745570,1.023292768,98679.86481,"5,893,718",108.8,27,99,True,True,True
15,51,Wyoming,42.756,-107.3025,1885,8450.667722,549805,1.067288229,94997.22682000001,"576,851",5.9,51,104,True,False,True
16,1,Alabama,32.3182,-86.9023,192601,8579.749693000002,2021123,1.454546319,41220.614760000004,"5,024,279",99.2,29,94,True,True,False
16,2,Alaska,61.3707,-152.4044,44259,7060.809656,1398649,0.44334307799999995,191191.1092,"733,391",1.3,52,109,True,False,False
16,3,Arizona,33.7298,-111.4312,565013,9162.342759000001,5969026,1.6866071580000002,43870.05292,"7,151,502",62.9,35,99,True,True,True
16,4,Arkansas,34.9697,-92.3731,25834,8952.801441,2261205,1.5889524680000002,74928.82242000001,"3,011,524",57.9,36,96,True,True,True
16,5,California,36.1162,-119.6816,2926455,7491.0060109999995,37802255,1.128700889,95672.30626,"39,538,223",253.7,13,99,True,True,False
16,6,Colorado,39.0598,-105.3111,348358,6485.503068999999,4973741,1.4359421980000002,86368.62325,"5,773,714",55.7,39,101,True,True,True
16,7,Connecticut,41.5978,-72.7554,207028,6266.592283,4880936,2.951365577,136901.6295,"3,605,944",744.7,6,95,False,False,False
16,8,Delaware,39.3185,-75.5071,49505,7124.1081,1108131,1.464567837,113798.7233,"989,948",508,8,94,True,True,False
16,9,District of Columbia,38.8974,-77.0268,9371,4751.972727,1000492,2.525568775,141763.1481,"689,545","11,280.00",1,96,True,True,True
16,10,Florida,27.7663,-81.6868,1536182,7264.201066,17546717,1.5385345080000001,81697.23374,"21,538,187",401.4,10,96,True,True,False
16,11,Georgia,33.0406,-83.6431,797372,7625.7958260000005,5887700,1.518038987,55453.19236,"10,711,908",185.6,19,95,True,True,False
16,12,Hawaii,21.0943,-157.4983,12197,1728.5460829999997,905322,1.303424042,63940.94946,"1,455,271",226.6,15,101,True,True,False
16,13,Idaho,44.2405,-114.4788,83508,8688.883728,574288,1.033643319,32135.82047,"1,839,106",22.3,46,101,True,True,True
16,15,Indiana,39.8494,-86.2583,202063,8719.992621,6386194,1.58198038,94860.16423,"6,785,528",189.4,18,97,True,True,True
16,17,Kansas,38.5266,-96.7265,249727,8868.04512,1100365,1.350472607,37770.21632,"2,937,880",35.9,43,99,False,False,False
16,18,Kentucky,37.6681,-84.6701,280690,7259.349554,3400741,0.953675954,76118.84307999999,"4,505,836",114.1,25,97,True,True,True
16,19,Louisiana,31.1695,-91.8678,58159,7848.336579000001,4593428,2.214590534,98809.02445,"4,657,757",107.8,28,96,False,False,False
16,20,Maine,44.6939,-69.3819,20760,2471.261974,1238985,1.526234986,92171.84492,"1,362,359",44.2,40,96,True,True,True
16,21,Maryland,39.0639,-76.8021,308039,5359.711397,6408323,2.01863402,105998.3823,"6,177,224",636.1,7,94,True,True,True
16,22,Massachusetts,42.2302,-71.5301,127940,6756.993795,12259486,2.916521732,177866.9665,"7,029,917",901.2,5,94,True,True,False
16,23,Michigan,43.3266,-84.5361,124708,5825.506463000001,8807614,2.521378172,88192.05081,"10,077,331",178,20,97,True,True,True
16,24,Minnesota,45.6945,-93.9002,13839,7891.419156,5836107,1.338060924,103483.8266,"5,706,494",71.7,32,99,True,True,True
16,25,Mississippi,32.7416,-89.6787,46500,8429.315870999999,1473795,2.184805616,49520.202110000006,"2,961,279",63.1,34,94,True,True,False
16,26,Missouri,38.4561,-92.2884,441474,7298.513319,3920745,1.443716918,63882.541679999995,"6,154,913",89.5,30,96,True,True,False
16,27,Montana,46.9219,-110.4544,5048,8332.506844,874943,1.221703198,81863.86696,"1,084,225",7.4,50,101,True,True,True
16,28,Nebraska,41.1254,-98.2681,54110,9352.215251000001,1908692,1.015422033,98670.60102999999,"1,961,504",25.5,45,100,False,False,True
16,29,Nevada,38.3135,-117.0554,256329,8444.052834,2317860,1.44603791,75251.38337000001,"3,104,614",28.3,44,101,True,True,False
16,30,New Hampshire,43.4525,-71.5639,6081,4114.477268,1138549,1.6569845380000001,83734.63184,"1,377,529",153.8,23,98,True,True,True
16,31,New Jersey,40.2989,-74.521,539520,7003.7794730000005,8682801,3.281524026,97755.18199999999,"9,288,994","1,263.00",2,95,True,True,True
16,32,New Mexico,34.8405,-106.2485,75180,7768.540019,2140605,1.786448773,102087.7239,"2,117,522",17.5,47,98,True,True,True
16,33,New York,42.1657,-74.9481,1073193,6316.925729,28732991,3.320619725,147700.4184,"20,201,249",428.7,9,94,True,True,True
16,34,North Carolina,35.6301,-79.8064,138335,6367.473792,8014058,1.200312656,76411.07756,"10,439,388",214.7,17,95,True,True,False
16,35,North Dakota,47.5289,-99.78399999999999,1491,12559.87046,1301427,1.465825271,170777.0496,"779,094",11.3,49,105,True,True,True
16,36,Ohio,40.3888,-82.7649,139141,7027.97478,8431240,1.233708295,72129.07752,"11,799,448",288.8,12,96,True,True,True
16,37,Oklahoma,35.5653,-96.9289,39656,8887.227124,2952665,0.839435258,74619.32372,"3,959,353",57.7,37,98,True,True,True
16,38,Oregon,44.571999999999996,-122.0709,124743,3139.408645,2919566,1.35863819,69221.14869,"4,237,256",44.1,41,98,True,True,False
16,39,Pennsylvania,40.5908,-77.2098,167396,5979.453661,8433901,2.50075442,32940.256389999995,"13,002,700",290.6,11,96,True,True,True
16,40,Rhode Island,41.6809,-71.5118,96209,9859.056544,2242295,1.9197074,211664.8621,"1,097,379","1,061.40",3,95,False,True,False
16,41,South Carolina,33.8569,-80.945,203239,7427.524621,3663312,1.5971884459999999,71150.03863,"5,118,425",170.2,21,94,True,True,True
16,42,South Dakota,44.2998,-99.4388,4837,11900.404559999999,390520,1.55113129,44143.56266,"886,667",11.7,48,102,True,True,True
16,45,Utah,40.15,-111.8624,56521,10051.66007,2448874,0.460819483,76385.093,"3,271,616",39.7,42,101,True,True,True
16,46,Vermont,44.0459,-72.7107,3119,1588.970318,796904,1.6439737769999998,127711.2257,"643,077",69.8,33,97,True,False,True
16,47,Virginia,37.7693,-78.17,388590,5030.63727,4764813,1.3288587790000002,55823.35415,"8,631,393",218.6,16,97,True,True,True
16,49,West Virginia,38.4912,-80.9545,27254,6033.210445000001,1759981,1.6286855830000002,98205.16955,"1,793,716",74.6,31,98,True,True,True
16,50,Wisconsin,44.2685,-89.6165,72616,9725.743564,5772267,1.042779568,99138.38438999999,"5,893,718",108.8,27,99,True,True,True
16,51,Wyoming,42.756,-107.3025,1812,8478.140297,549805,1.063829787,94997.22682000001,"576,851",5.9,51,104,True,False,True
17,1,Alabama,32.3182,-86.9023,194517,8618.846729,2029488,1.4481848,41391.218160000004,"5,024,279",99.2,29,94,True,True,False
17,2,Alaska,61.3707,-152.4044,44544,7099.768298999999,1404756,0.440910316,192025.9177,"733,391",1.3,52,109,True,False,False
17,3,Arizona,33.7298,-111.4312,571012,9258.252519,6029520,1.6718060430000001,44112.45828,"7,151,502",62.9,35,99,True,True,True
17,4,Arkansas,34.9697,-92.3731,24917,8985.142839,2272698,1.589871438,75309.66226,"3,011,524",57.9,36,96,True,True,True
17,5,California,36.1162,-119.6816,2958116,7571.659534,38228615,1.123597008,96751.36476,"39,538,223",253.7,13,99,True,True,False
17,6,Colorado,39.0598,-105.3111,349744,6511.515722,5007126,1.43447268,86948.35117000001,"5,773,714",55.7,39,101,True,True,True
17,7,Connecticut,41.5978,-72.7554,207028,6266.592283,4880936,2.951365577,136901.6295,"3,605,944",744.7,6,95,False,False,False
17,8,Delaware,39.3185,-75.5071,50427,7218.792233,1116162,1.4453580680000002,114623.4611,"989,948",508,8,94,True,True,False
17,9,District of Columbia,38.8974,-77.0268,9545,4796.464465,1009392,2.511004106,143024.2197,"689,545","11,280.00",1,96,True,True,True
17,10,Florida,27.7663,-81.6868,1547142,7315.849896,17654084,1.5361371209999999,82197.13278,"21,538,187",401.4,10,96,True,True,False
17,11,Georgia,33.0406,-83.6431,803699,7685.43365,5925441,1.5068719780000002,55808.65526,"10,711,908",185.6,19,95,True,True,False
17,12,Hawaii,21.0943,-157.4983,12316,1737.092054,910779,1.305143322,64326.36566,"1,455,271",226.6,15,101,True,True,False
17,13,Idaho,44.2405,-114.4788,83211,8704.439962,576008,1.033081759,32232.06766,"1,839,106",22.3,46,101,True,True,True
17,15,Indiana,39.8494,-86.2583,204517,8766.960790000001,6431185,1.57740198,95528.45800000001,"6,785,528",189.4,18,97,True,True,True
17,17,Kansas,38.5266,-96.7265,249727,8868.04512,1100365,1.350472607,37770.21632,"2,937,880",35.9,43,99,False,True,False
17,18,Kentucky,37.6681,-84.6701,283006,7311.949643999999,3400741,0.957223409,76118.84307999999,"4,505,836",114.1,25,97,True,True,False
17,19,Louisiana,31.1695,-91.8678,62163,7937.112292,4638346,2.223155727,99775.25353999999,"4,657,757",107.8,28,96,True,True,False
17,20,Maine,44.6939,-69.3819,21059,2496.5556030000002,1239325,1.522691379,92197.13855,"1,362,359",44.2,40,96,True,True,True
17,21,Maryland,39.0639,-76.8021,310424,5399.640735,6455048,2.011671185,106771.2482,"6,177,224",636.1,7,94,True,True,True
17,22,Massachusetts,42.2302,-71.5301,132285,6821.034390999999,12348663,2.903815885,179160.7925,"7,029,917",901.2,5,94,True,True,False
17,23,Michigan,43.3266,-84.5361,124708,5825.506463000001,8807614,2.521378172,88192.05081,"10,077,331",178,20,97,False,False,False
17,24,Minnesota,45.6945,-93.9002,12917,7915.05545,5863218,1.3430261209999999,103964.5495,"5,706,494",71.7,32,99,True,True,True
17,25,Mississippi,32.7416,-89.6787,48066,8483.278223000001,1475401,2.1867511630000003,49574.164469999996,"2,961,279",63.1,34,94,True,True,False
17,26,Missouri,38.4561,-92.2884,442911,7321.943329000001,3933456,1.439319594,64089.647979999994,"6,154,913",89.5,30,96,True,True,False
17,27,Montana,46.9219,-110.4544,5147,8364.038181999998,879728,1.2215721590000002,82311.57453,"1,084,225",7.4,50,101,True,True,True
17,28,Nebraska,41.1254,-98.2681,55178,9407.425941,1908692,1.0094626820000001,98670.60102999999,"1,961,504",25.5,45,100,True,False,False
17,29,Nevada,38.3135,-117.0554,257794,8492.199746,2329676,1.4447209769999998,75635.00031,"3,104,614",28.3,44,101,True,True,False
17,30,New Hampshire,43.4525,-71.5639,6387,4182.065159000001,1146577,1.6407568940000001,84325.05142999999,"1,377,529",153.8,23,98,True,True,True
17,31,New Jersey,40.2989,-74.521,544627,7061.558017,8687933,3.2586600260000003,97812.96054,"9,288,994","1,263.00",2,95,True,True,False
17,32,New Mexico,34.8405,-106.2485,74595,7804.022169,2157518,1.79177081,102894.3228,"2,117,522",17.5,47,98,True,True,True
17,33,New York,42.1657,-74.9481,1085667,6387.319011,28979498,3.2990734460000004,148967.5746,"20,201,249",428.7,9,94,True,True,True
17,34,North Carolina,35.6301,-79.8064,145079,6432.414157,8087429,1.198125807,77110.6429,"10,439,388",214.7,17,95,True,True,False
17,35,North Dakota,47.5289,-99.78399999999999,1438,12579.553890000001,1305288,1.466661103,171283.7013,"779,094",11.3,49,105,True,True,True
17,36,Ohio,40.3888,-82.7649,138290,7072.862752,8478037,1.2337406290000001,72529.42485,"11,799,448",288.8,12,96,True,True,True
17,37,Oklahoma,35.5653,-96.9289,40109,8970.978054000001,2955979,0.8414582270000001,74703.07465,"3,959,353",57.7,37,98,True,True,True
17,38,Oregon,44.571999999999996,-122.0709,125535,3158.210197,2919566,1.3513006269999999,69221.14869,"4,237,256",44.1,41,98,True,True,False
17,39,Pennsylvania,40.5908,-77.2098,172780,6022.3844899999995,8494845,2.497454555,33110.52681,"13,002,700",290.6,11,96,True,True,False
17,40,Rhode Island,41.6809,-71.5118,96209,9859.056544,2242295,1.9197074,211664.8621,"1,097,379","1,061.40",3,95,False,True,False
17,41,South Carolina,33.8569,-80.945,207241,7539.436061,3713908,1.6067122809999999,72132.73062,"5,118,425",170.2,21,94,True,True,True
17,42,South Dakota,44.2998,-99.4388,4662,11930.47265,391422,1.569013871,44245.52285,"886,667",11.7,48,102,True,True,True
17,45,Utah,40.15,-111.8624,57293,10101.09927,2458733,0.461034409,76692.61419,"3,271,616",39.7,42,101,True,True,True
17,46,Vermont,44.0459,-72.7107,3175,1611.72713,805019,1.620761659,129011.7294,"643,077",69.8,33,97,True,False,True
17,47,Virginia,37.7693,-78.17,398300,5146.787208,4807396,1.304105348,56322.2459,"8,631,393",218.6,16,97,True,True,True
17,49,West Virginia,38.4912,-80.9545,26858,6072.102344,1767500,1.632037934,98624.72219,"1,793,716",74.6,31,98,True,True,True
17,50,Wisconsin,44.2685,-89.6165,72217,9758.22139,5798072,1.039484939,99581.58392,"5,893,718",108.8,27,99,True,True,True
17,51,Wyoming,42.756,-107.3025,2021,8529.111426000001,549805,1.057472196,94997.22682000001,"576,851",5.9,51,104,True,False,True
18,1,Alabama,32.3182,-86.9023,195946,8648.011445999999,2034195,1.443536748,41487.216980000005,"5,024,279",99.2,29,94,True,True,False
18,2,Alaska,61.3707,-152.4044,44699,7120.956331999999,1410760,0.439598411,192846.6465,"733,391",1.3,52,109,True,False,False
18,3,Arizona,33.7298,-111.4312,575554,9332.441418,6069199,1.658368689,44312.823260000005,"7,151,502",62.9,35,99,True,False,True
18,4,Arkansas,34.9697,-92.3731,22824,9021.891415,2282211,1.595148808,75624.89147999999,"3,011,524",57.9,36,96,True,True,True
18,5,California,36.1162,-119.6816,2986012,7642.592015,38655756,1.117506767,97832.39986,"39,538,223",253.7,13,99,True,True,False
18,6,Colorado,39.0598,-105.3111,350837,6532.179978,5032041,1.4317956459999999,87380.99819,"5,773,714",55.7,39,101,True,True,True
18,7,Connecticut,41.5978,-72.7554,213655,6454.599588,5305328,2.8984247689999996,148805.0752,"3,605,944",744.7,6,95,True,True,False
18,8,Delaware,39.3185,-75.5071,51043,7282.051914,1126630,1.432802144,115698.4649,"989,948",508,8,94,True,True,False
18,9,District of Columbia,38.8974,-77.0268,9622,4822.252671,1013952,2.5181441540000002,143670.3417,"689,545","11,280.00",1,96,True,True,True
18,10,Florida,27.7663,-81.6868,1555007,7353.10708,17728996,1.5370285590000001,82545.92185,"21,538,187",401.4,10,96,True,True,False
18,11,Georgia,33.0406,-83.6431,808592,7732.121062,5957306,1.505569144,56108.77517000001,"10,711,908",185.6,19,95,True,True,False
18,12,Hawaii,21.0943,-157.4983,12431,1745.214257,915086,1.299069203,64630.55982,"1,455,271",226.6,15,101,True,False,False
18,13,Idaho,44.2405,-114.4788,82573,8704.439962,577938,1.033081759,32340.06597,"1,839,106",22.3,46,101,False,False,True
18,15,Indiana,39.8494,-86.2583,204092,8804.06594,6462786,1.575815451,95997.85747,"6,785,528",189.4,18,97,True,True,True
18,17,Kansas,38.5266,-96.7265,253099,8987.187787,1113766,1.340972023,38230.20794,"2,937,880",35.9,43,99,True,True,True
18,18,Kentucky,37.6681,-84.6701,284739,7356.558996,3435510,0.9635892859999999,76897.07819,"4,505,836",114.1,25,97,True,True,True
18,19,Louisiana,31.1695,-91.8678,63084,7957.99943,4648497,2.230835976,99993.61125,"4,657,757",107.8,28,96,True,True,False
18,20,Maine,44.6939,-69.3819,21323,2520.1381920000003,1239642,1.517298382,92220.72114,"1,362,359",44.2,40,96,True,True,True
18,21,Maryland,39.0639,-76.8021,312163,5428.901298,6480786,2.009664426,107196.9737,"6,177,224",636.1,7,94,True,True,True
18,22,Massachusetts,42.2302,-71.5301,135533,6868.927006999999,12398580,2.894764078,179885.0142,"7,029,917",901.2,5,94,True,True,False
18,23,Michigan,43.3266,-84.5361,128034,5858.980458,8872768,2.509878181,88844.44826,"10,077,331",178,20,97,True,True,False
18,24,Minnesota,45.6945,-93.9002,12017,7932.2374230000005,5883217,1.34279947,104319.1648,"5,706,494",71.7,32,99,True,True,True
18,25,Mississippi,32.7416,-89.6787,40639,8532.234105,1510047,2.175385536,50738.28629,"2,961,279",63.1,34,94,True,True,True
18,26,Missouri,38.4561,-92.2884,444224,7343.369242,3947197,1.435563819,64313.53655,"6,154,913",89.5,30,96,True,True,False
18,27,Montana,46.9219,-110.4544,4956,8381.16054,881412,1.220192909,82469.13765,"1,084,225",7.4,50,101,True,True,True
18,28,Nebraska,41.1254,-98.2681,53830,9417.661631,1941744,1.011110135,100379.2375,"1,961,504",25.5,45,100,True,True,True
18,29,Nevada,38.3135,-117.0554,259010,8531.840595,2339272,1.439911109,75946.54297000001,"3,104,614",28.3,44,101,True,True,False
18,30,New Hampshire,43.4525,-71.5639,5444,4182.065159000001,1152396,1.6407568940000001,84753.01001,"1,377,529",153.8,23,98,True,False,True
18,31,New Jersey,40.2989,-74.521,547679,7104.936958,8691786,3.241775133,97856.33948,"9,288,994","1,263.00",2,95,True,True,True
18,32,New Mexico,34.8405,-106.2485,73803,7833.876773000001,2163964,1.800770715,103201.7394,"2,117,522",17.5,47,98,True,True,True
18,33,New York,42.1657,-74.9481,1098296,6456.252404999999,29165703,3.278180786,149924.7516,"20,201,249",428.7,9,94,True,True,True
18,34,North Carolina,35.6301,-79.8064,145079,6432.414157,8087429,1.198125807,77110.6429,"10,439,388",214.7,17,95,False,False,False
18,35,North Dakota,47.5289,-99.78399999999999,1355,12588.7395,1306720,1.4655909269999998,171471.6125,"779,094",11.3,49,105,True,False,True
18,36,Ohio,40.3888,-82.7649,136713,7109.75182,8515645,1.237085863,72851.16047999999,"11,799,448",288.8,12,96,True,True,True
18,37,Oklahoma,35.5653,-96.9289,39586,9017.402453,2957816,0.839087933,74749.49905,"3,959,353",57.7,37,98,True,True,True
18,38,Oregon,44.571999999999996,-122.0709,126178,3173.526467,2919566,1.3470201940000002,69221.14869,"4,237,256",44.1,41,98,True,True,False
18,39,Pennsylvania,40.5908,-77.2098,160916,6050.3567060000005,8536900,2.495591079,33225.78234,"13,002,700",290.6,11,96,True,True,True
18,40,Rhode Island,41.6809,-71.5118,96209,9859.056544,2242295,1.9197074,211664.8621,"1,097,379","1,061.40",3,95,False,True,False
18,41,South Carolina,33.8569,-80.945,209087,7603.141289,3745465,1.596059919,72745.64095,"5,118,425",170.2,21,94,True,True,True
18,42,South Dakota,44.2998,-99.4388,4613,11943.472,391864,1.577716995,44295.48561,"886,667",11.7,48,102,True,True,True
18,45,Utah,40.15,-111.8624,56667,10134.84893,2465673,0.46165352,76909.08615,"3,271,616",39.7,42,101,True,True,True
18,46,Vermont,44.0459,-72.7107,3232,1637.849385,809158,1.5949119369999998,129675.0423,"643,077",69.8,33,97,True,False,True
18,47,Virginia,37.7693,-78.17,405335,5231.667811,4852729,1.2851864290000001,56853.35596,"8,631,393",218.6,16,97,True,True,True
18,49,West Virginia,38.4912,-80.9545,26777,6127.231750999999,1783280,1.624639146,99505.23032,"1,793,716",74.6,31,98,True,True,True
18,50,Wisconsin,44.2685,-89.6165,71447,9778.298904000001,5813407,1.040863464,99844.96175,"5,893,718",108.8,27,99,True,True,True
18,51,Wyoming,42.756,-107.3025,2278,8588.72173,549805,1.050132775,94997.22682000001,"576,851",5.9,51,104,True,False,True
19,1,Alabama,32.3182,-86.9023,198456,8699.304636,2041107,1.4361975230000001,41628.18658,"5,024,279",99.2,29,94,True,True,False
19,2,Alaska,61.3707,-152.4044,44827,7138.590244,1414531,0.440427406,193362.1308,"733,391",1.3,52,109,True,True,False
19,3,Arizona,33.7298,-111.4312,581144,9420.602559,6101540,1.642994958,44480.0368,"7,151,502",62.9,35,99,True,True,True
19,4,Arkansas,34.9697,-92.3731,20970,9065.996334,2288594,1.6031053309999999,75836.40289,"3,011,524",57.9,36,96,True,True,True
19,5,California,36.1162,-119.6816,3021127,7733.222198,39024543,1.127155409,98765.74902,"39,538,223",253.7,13,99,True,True,False
19,6,Colorado,39.0598,-105.3111,352379,6561.439872,5057763,1.425940041,87827.65871,"5,773,714",55.7,39,101,True,True,True
19,7,Connecticut,41.5978,-72.7554,215737,6513.332587,5342387,2.8774561939999996,149844.5146,"3,605,944",744.7,6,95,True,True,False
19,8,Delaware,39.3185,-75.5071,51439,7323.232323,1134451,1.431756671,116501.6369,"989,948",508,8,94,True,True,False
19,9,District of Columbia,38.8974,-77.0268,9766,4854.275387,1020262,2.513208208,144564.4273,"689,545","11,280.00",1,96,True,True,True
19,10,Florida,27.7663,-81.6868,1564661,7398.810219,17821375,1.53772866,82976.037,"21,538,187",401.4,10,96,True,True,False
19,11,Georgia,33.0406,-83.6431,816009,7803.974656,5988737,1.517292817,56404.80746,"10,711,908",185.6,19,95,True,True,False
19,12,Hawaii,21.0943,-157.4983,24446,1749.3813,918361,1.304049417,64861.86604,"1,455,271",226.6,15,101,True,True,False
19,13,Idaho,44.2405,-114.4788,83767,8772.932154,577938,1.044151603,32340.06597,"1,839,106",22.3,46,101,True,True,False
19,15,Indiana,39.8494,-86.2583,203666,8844.572644,6498762,1.5897594369999999,96532.24294,"6,785,528",189.4,18,97,True,True,True
19,17,Kansas,38.5266,-96.7265,253277,8993.297667,1113766,1.340060992,38230.20794,"2,937,880",35.9,43,99,True,False,False
19,18,Kentucky,37.6681,-84.6701,286703,7406.674571,3440622,0.9652287959999999,77011.50017,"4,505,836",114.1,25,97,True,True,True
19,19,Louisiana,31.1695,-91.8678,65151,8003.989852,4673947,2.2370991890000003,100541.0651,"4,657,757",107.8,28,96,True,True,False
19,20,Maine,44.6939,-69.3819,21672,2548.853901,1270873,1.514797735,94544.08977,"1,362,359",44.2,40,96,True,True,True
19,21,Maryland,39.0639,-76.8021,314080,5461.519631,6510156,2.0140163419999997,107682.7751,"6,177,224",636.1,7,94,True,True,True
19,22,Massachusetts,42.2302,-71.5301,138574,6913.685783,12454145,2.885257048,180691.18,"7,029,917",901.2,5,94,True,True,False
19,23,Michigan,43.3266,-84.5361,129563,5874.450790999999,8893037,2.5059956740000002,89047.405,"10,077,331",178,20,97,True,True,False
19,24,Minnesota,45.6945,-93.9002,11159,7948.532812,5895901,1.341385064,104544.0731,"5,706,494",71.7,32,99,True,True,True
19,25,Mississippi,32.7416,-89.6787,41782,8572.319464,1511240,2.184811367,50778.37165,"2,961,279",63.1,34,94,True,True,False
19,26,Missouri,38.4561,-92.2884,445508,7364.420405,3959087,1.4332302330000002,64507.26591,"6,154,913",89.5,30,96,True,True,False
19,27,Montana,46.9219,-110.4544,4946,8408.107203,883672,1.216282382,82680.5941,"1,084,225",7.4,50,101,True,False,True
19,28,Nebraska,41.1254,-98.2681,53113,9417.661631,1944011,1.011110135,100496.4309,"1,961,504",25.5,45,100,False,False,True
19,29,Nevada,38.3135,-117.0554,260180,8570.085411,2350428,1.436515994,76308.73241,"3,104,614",28.3,44,101,True,True,False
19,30,New Hampshire,43.4525,-71.5639,6126,4317.755758,1158106,1.5977107430000002,85172.95219,"1,377,529",153.8,23,98,True,True,True
19,31,New Jersey,40.2989,-74.521,552010,7157.041225,8865291,3.2266691,99809.74287,"9,288,994","1,263.00",2,95,True,True,True
19,32,New Mexico,34.8405,-106.2485,72997,7866.831295999999,2175023,1.803533106,103729.1548,"2,117,522",17.5,47,98,True,True,True
19,33,New York,42.1657,-74.9481,1110272,6521.644032,29342972,3.260681079,150835.9935,"20,201,249",428.7,9,94,True,True,True
19,34,North Carolina,35.6301,-79.8064,96785,6526.425608,8186392,1.189048308,78054.21848,"10,439,388",214.7,17,95,True,True,True
